il,ilce_id,ilce,mahalle_id,mahalle
Afyonkarahisar,127,Başmakçi,203628,Yukarıhilal
Afyonkarahisar,128,Bayat,48781,Akpınar Köyü
Afyonkarahisar,128,Bayat,46599,Aşağıçaybelen Köyü
Afyonkarahisar,128,Bayat,46970,Bayat (Merkez)
Afyonkarahisar,128,Bayat,206745,Büyük
Afyonkarahisar,128,Bayat,206747,Cumhuriyet
Afyonkarahisar,128,Bayat,48786,Çukurkuyu Köyü
Afyonkarahisar,128,Bayat,48717,Derbent Köyü
Afyonkarahisar,128,Bayat,46939,Eskigömü Köyü
Afyonkarahisar,128,Bayat,206748,Hürriyet
Afyonkarahisar,128,Bayat,48752,İmrallı Köyü
Afyonkarahisar,128,Bayat,46942,İnpınar Köyü
Afyonkarahisar,128,Bayat,48691,Kuzören Köyü
Afyonkarahisar,128,Bayat,46531,Mallıca Köyü
Afyonkarahisar,128,Bayat,46931,Muratkoru Köyü
Afyonkarahisar,128,Bayat,46861,Sağırlı Köyü
Afyonkarahisar,128,Bayat,206746,Yeni
Afyonkarahisar,128,Bayat,46835,Yukarıçaybelen Köyü
Afyonkarahisar,129,Bolvadin,145193,Akçeşme
Afyonkarahisar,129,Bolvadin,145453,Alaca
Afyonkarahisar,129,Bolvadin,141572,Aliefendi
Afyonkarahisar,129,Bolvadin,207172,Aşaği Gökçeyayla
Afyonkarahisar,129,Bolvadin,144540,Aydinlar
Afyonkarahisar,129,Bolvadin,207173,Bademli
Afyonkarahisar,129,Bolvadin,207174,Bağlarbaşi
Afyonkarahisar,129,Bolvadin,144915,Bağlarüstü
Afyonkarahisar,129,Bolvadin,207175,Bahçelievler
Afyonkarahisar,129,Bolvadin,145335,Bekir Ağa
Afyonkarahisar,129,Bolvadin,145194,Bozkuş
Afyonkarahisar,129,Bolvadin,146145,Bucak
Afyonkarahisar,129,Bolvadin,146824,Büyükkarabağ/Atatürk Köyü
Afyonkarahisar,129,Bolvadin,145246,Büyükkarabağ/Fevziçakmak Köyü
Afyonkarahisar,129,Bolvadin,145067,Büyükkarabağ/Hacibekir Köyü
Afyonkarahisar,129,Bolvadin,146998,Büyükkarabağ/Karşiyaka Köyü
Afyonkarahisar,129,Bolvadin,207176,Çardakli
Afyonkarahisar,129,Bolvadin,145545,Çayirlar
Afyonkarahisar,129,Bolvadin,144755,Cirit
Afyonkarahisar,129,Bolvadin,145123,Derekarabağ Köyü
Afyonkarahisar,129,Bolvadin,146823,Develi Kuyluş
Afyonkarahisar,129,Bolvadin,143931,Dipevler Köyü
Afyonkarahisar,129,Bolvadin,145090,Dişli Köyü
Afyonkarahisar,129,Bolvadin,206774,Dişli/Çaybaşi
Afyonkarahisar,129,Bolvadin,206775,Dişli/Fatih
Afyonkarahisar,129,Bolvadin,206776,Dişli/Köprübaşi
Afyonkarahisar,129,Bolvadin,206777,Dişli/Malazgirt
Afyonkarahisar,129,Bolvadin,206778,Dişli/Mevlana
Afyonkarahisar,129,Bolvadin,206779,Dişli/Okul
Afyonkarahisar,129,Bolvadin,206780,Dişli/Şeyhşamil
Afyonkarahisar,129,Bolvadin,206781,Dişli/Yavuzselim
Afyonkarahisar,129,Bolvadin,206782,Dişli/Yukari
Afyonkarahisar,129,Bolvadin,206783,Dişli/Yunusemre
Afyonkarahisar,129,Bolvadin,144717,Emrullah
Afyonkarahisar,129,Bolvadin,143002,Erkmen
Afyonkarahisar,129,Bolvadin,207177,Ethem Kelekçi
Afyonkarahisar,129,Bolvadin,207178,Fatih
Afyonkarahisar,129,Bolvadin,144588,Gölbaşi
Afyonkarahisar,129,Bolvadin,145588,Güneyköy Köyü
Afyonkarahisar,129,Bolvadin,144951,Haci Esat
Afyonkarahisar,129,Bolvadin,143899,Haci Halife
Afyonkarahisar,129,Bolvadin,145081,Haci Ömer
Afyonkarahisar,129,Bolvadin,144589,Haci Yusuf
Afyonkarahisar,129,Bolvadin,144833,Hamidiye Köyü
Afyonkarahisar,129,Bolvadin,146697,Hamzabey
Afyonkarahisar,129,Bolvadin,144049,Harlak
Afyonkarahisar,129,Bolvadin,144718,Hastahane
Afyonkarahisar,129,Bolvadin,146131,Hisar
Afyonkarahisar,129,Bolvadin,207179,Ihsaniye
Afyonkarahisar,129,Bolvadin,143524,Imaret
Afyonkarahisar,129,Bolvadin,207180,Kale
Afyonkarahisar,129,Bolvadin,141756,Kalintoprak
Afyonkarahisar,129,Bolvadin,207181,Karabağ
Afyonkarahisar,129,Bolvadin,145133,Karayokuş Köyü
Afyonkarahisar,129,Bolvadin,148446,Kaymaz
Afyonkarahisar,129,Bolvadin,147052,Kemerkaya Köyü
Afyonkarahisar,129,Bolvadin,144697,Kestemet
Afyonkarahisar,129,Bolvadin,207182,Kirkgöz
Afyonkarahisar,129,Bolvadin,207183,Kirklar
Afyonkarahisar,129,Bolvadin,146684,Kizil Hüyük
Afyonkarahisar,129,Bolvadin,207184,Konak
Afyonkarahisar,129,Bolvadin,146486,Korukiri
Afyonkarahisar,129,Bolvadin,142145,Kurucaova Köyü
Afyonkarahisar,129,Bolvadin,146512,Kutlu Köyü
Afyonkarahisar,129,Bolvadin,145761,Lalasinanpaşa
Afyonkarahisar,129,Bolvadin,207185,Malazgirt
Afyonkarahisar,129,Bolvadin,147145,Mescit
Afyonkarahisar,129,Bolvadin,144117,Müslümana
Afyonkarahisar,129,Bolvadin,143525,Nusratli Köyü
Afyonkarahisar,129,Bolvadin,146526,Ömeroğlu
Afyonkarahisar,129,Bolvadin,145589,Orta Karabağ Köyü
Afyonkarahisar,129,Bolvadin,145247,Özburun Köyü
Afyonkarahisar,129,Bolvadin,206784,Özburun/Bahçelievler
Afyonkarahisar,129,Bolvadin,206785,Özburun/Çaybaşi
Afyonkarahisar,129,Bolvadin,206786,Özburun/Şehirönü
Afyonkarahisar,129,Bolvadin,206787,Özburun/Ulucami
Afyonkarahisar,129,Bolvadin,206788,Özburun/Üsküdar
Afyonkarahisar,129,Bolvadin,146338,Saraykiri
Afyonkarahisar,129,Bolvadin,147220,Şazi
Afyonkarahisar,129,Bolvadin,207186,Selçuklu
Afyonkarahisar,129,Bolvadin,144711,Şihlar
Afyonkarahisar,129,Bolvadin,145709,Söğütlü
Afyonkarahisar,129,Bolvadin,207187,Süleymaniye
Afyonkarahisar,129,Bolvadin,207188,Taşağil
Afyonkarahisar,129,Bolvadin,145691,Taşağil Köyü
Afyonkarahisar,129,Bolvadin,144849,Taşlidere Köyü
Afyonkarahisar,129,Bolvadin,141387,Yakupşevkipaşa
Afyonkarahisar,129,Bolvadin,146656,Yarkitasi
Afyonkarahisar,129,Bolvadin,147210,Yeni Mahalle
Afyonkarahisar,129,Bolvadin,146848,Yenice
Afyonkarahisar,129,Bolvadin,207189,Yenidoğan
Afyonkarahisar,129,Bolvadin,207190,Yildirim
Afyonkarahisar,129,Bolvadin,145570,Yörükkaracaören Köyü
Afyonkarahisar,129,Bolvadin,207191,Yukari Gökçeyayla
Afyonkarahisar,130,Çay,46582,Akkonak Köyü
Afyonkarahisar,130,Çay,143714,Aktaş
Afyonkarahisar,130,Çay,206754,Ali Ihsanpaşa
Afyonkarahisar,130,Çay,206755,Alikaleli
Afyonkarahisar,130,Çay,46134,Armutlu Köyü
Afyonkarahisar,130,Çay,144514,Aşaği
Afyonkarahisar,130,Çay,46337,Aydoğmuş Köyü
Afyonkarahisar,130,Çay,206756,Bahçelievler
Afyonkarahisar,130,Çay,46822,Bulanik Köyü
Afyonkarahisar,130,Çay,46298,Çayirpinar Köyü
Afyonkarahisar,130,Çay,46349,Çayiryazi Köyü
Afyonkarahisar,130,Çay,146312,Cedit
Afyonkarahisar,130,Çay,46851,Cumhuriyet Köyü
Afyonkarahisar,130,Çay,144894,Demirağaç
Afyonkarahisar,130,Çay,143877,Dere
Afyonkarahisar,130,Çay,145176,Deresinek/Gündoğdu Köyü
Afyonkarahisar,130,Çay,145353,Deresinek/Kahraman Köyü
Afyonkarahisar,130,Çay,145210,Deresinek/Zafer Köyü
Afyonkarahisar,130,Çay,46302,Devederesi Köyü
Afyonkarahisar,130,Çay,145235,Dörtyol
Afyonkarahisar,130,Çay,206757,Dumlupinar
Afyonkarahisar,130,Çay,146975,Eber/Tekke Köyü
Afyonkarahisar,130,Çay,143029,Eber/Yeni Köyü
Afyonkarahisar,130,Çay,146657,Eber/Yukari Köyü
Afyonkarahisar,130,Çay,145175,Eber-Orta Köyü
Afyonkarahisar,130,Çay,206758,Elbiz
Afyonkarahisar,130,Çay,46078,Göcen Köyü
Afyonkarahisar,130,Çay,46767,Inli Köyü
Afyonkarahisar,130,Çay,206759,Istasyon
Afyonkarahisar,130,Çay,46827,Kadiköy Köyü
Afyonkarahisar,130,Çay,146675,Karamik Karacaören Köyü
Afyonkarahisar,130,Çay,46429,Karamik Köyü
Afyonkarahisar,130,Çay,46087,Kiliçyaka Köyü
Afyonkarahisar,130,Çay,46720,Koçbeyli Köyü
Afyonkarahisar,130,Çay,206760,Köprübaşi
Afyonkarahisar,130,Çay,46480,Maltepe Köyü
Afyonkarahisar,130,Çay,46573,Orhaniye Köyü
Afyonkarahisar,130,Çay,145223,Orta
Afyonkarahisar,130,Çay,46481,Pazarağaç Köyü
Afyonkarahisar,130,Çay,46855,Pinarkaya Köyü
Afyonkarahisar,130,Çay,206761,Şirinevler
Afyonkarahisar,130,Çay,145556,Tekke
Afyonkarahisar,130,Çay,143016,Vakif
Afyonkarahisar,130,Çay,146866,Yaka
Afyonkarahisar,130,Çay,206762,Yeşilevler
Afyonkarahisar,130,Çay,144756,Yeşilyurt Köyü
Afyonkarahisar,131,Çobanlar,143373,Akkoyunlu Köyü
Afyonkarahisar,131,Çobanlar,204824,Bucak
Afyonkarahisar,131,Çobanlar,166847,Çobanlar Köyü
Afyonkarahisar,131,Çobanlar,204825,Gölcük
Afyonkarahisar,131,Çobanlar,143124,Göynük Köyü
Afyonkarahisar,131,Çobanlar,204826,Işik
Afyonkarahisar,131,Çobanlar,145674,Kale Köyü
Afyonkarahisar,131,Çobanlar,204827,Karadede
Afyonkarahisar,131,Çobanlar,48885,Kocaöz Köyü
Afyonkarahisar,131,Çobanlar,204828,Sirakapi
Afyonkarahisar,131,Çobanlar,204829,Termalkent
Afyonkarahisar,131,Çobanlar,204830,Yavuzselim
Afyonkarahisar,131,Çobanlar,204831,Yeni
Afyonkarahisar,131,Çobanlar,204832,Zafer
Afyonkarahisar,132,Dazkiri,143179,Akarca Köyü
Afyonkarahisar,132,Dazkiri,144236,Ariköy Köyü
Afyonkarahisar,132,Dazkiri,141585,Aşağiyenice Köyü
Afyonkarahisar,132,Dazkiri,146658,Barbaros
Afyonkarahisar,132,Dazkiri,145336,Bozan Köyü
Afyonkarahisar,132,Dazkiri,141967,Çamlik
Afyonkarahisar,132,Dazkiri,144929,Çiftlik Köyü
Afyonkarahisar,132,Dazkiri,144515,Daricilar Köyü
Afyonkarahisar,132,Dazkiri,145454,Esentepe
Afyonkarahisar,132,Dazkiri,143878,Hasandede Köyü
Afyonkarahisar,132,Dazkiri,144541,Hisaralan Köyü
Afyonkarahisar,132,Dazkiri,141765,Idris Köyü
Afyonkarahisar,132,Dazkiri,146448,Karaağaçkuyusu Köyü
Afyonkarahisar,132,Dazkiri,148295,Kizilören Köyü
Afyonkarahisar,132,Dazkiri,144719,Kurtuluş
Afyonkarahisar,132,Dazkiri,145557,Örtülü Köyü
Afyonkarahisar,132,Dazkiri,148448,Sarikavak Köyü
Afyonkarahisar,132,Dazkiri,145730,Yayla Köyü
Afyonkarahisar,132,Dazkiri,144779,Yeniyol
Afyonkarahisar,132,Dazkiri,146643,Yeşilyurt
Afyonkarahisar,132,Dazkiri,146962,Yukariyenice Köyü
Afyonkarahisar,132,Dazkiri,145236,Yüreğil Köyü
Afyonkarahisar,133,Dinar,207573,Adliye
Afyonkarahisar,133,Dinar,146297,Afşar Köyü
Afyonkarahisar,133,Dinar,143340,Akçaköy Köyü
Afyonkarahisar,133,Dinar,146849,Akçin Köyü
Afyonkarahisar,133,Dinar,146836,Akgün Köyü
Afyonkarahisar,133,Dinar,143017,Akpinarli Köyü
Afyonkarahisar,133,Dinar,145248,Alacaatli Köyü
Afyonkarahisar,133,Dinar,144780,Alparslan Köyü
Afyonkarahisar,133,Dinar,207575,Altmişevler
Afyonkarahisar,133,Dinar,207574,Atatürk
Afyonkarahisar,133,Dinar,145124,Avdan Köyü
Afyonkarahisar,133,Dinar,144265,Bademli Köyü
Afyonkarahisar,133,Dinar,147011,Bağcilar Köyü
Afyonkarahisar,133,Dinar,207576,Bağlar
Afyonkarahisar,133,Dinar,144237,Belenpinar Köyü
Afyonkarahisar,133,Dinar,144738,Bilgiç Köyü
Afyonkarahisar,133,Dinar,145698,Bülüçalan Köyü
Afyonkarahisar,133,Dinar,143913,Burunkaya Köyü
Afyonkarahisar,133,Dinar,145014,Çağlayan Köyü
Afyonkarahisar,133,Dinar,145195,Çakici Köyü
Afyonkarahisar,133,Dinar,147162,Camikebir
Afyonkarahisar,133,Dinar,144698,Çamliköy Köyü
Afyonkarahisar,133,Dinar,148296,Çapali Köyü
Afyonkarahisar,133,Dinar,146515,Çayüstü Köyü
Afyonkarahisar,133,Dinar,146514,Cerityaylasi Köyü
Afyonkarahisar,133,Dinar,141428,Çiçektepe/Alparslan Köyü
Afyonkarahisar,133,Dinar,141596,Çiçektepe/Atatürk Köyü
Afyonkarahisar,133,Dinar,145502,Çiçektepe/Cumhuriyet Köyü
Afyonkarahisar,133,Dinar,145983,Çiçektepe/Fatih Köyü
Afyonkarahisar,133,Dinar,146795,Çobansaray Köyü
Afyonkarahisar,133,Dinar,207577,Cumhuriyet
Afyonkarahisar,133,Dinar,145024,Cumhuriyet Köyü
Afyonkarahisar,133,Dinar,146963,Dikici Köyü
Afyonkarahisar,133,Dinar,147195,Doğanli Köyü
Afyonkarahisar,133,Dinar,143324,Dombay Köyü
Afyonkarahisar,133,Dinar,207578,Dörtyol
Afyonkarahisar,133,Dinar,145558,Duman Köyü
Afyonkarahisar,133,Dinar,141573,Eldere Köyü
Afyonkarahisar,133,Dinar,207579,Emniyet
Afyonkarahisar,133,Dinar,143310,Ergenli Köyü
Afyonkarahisar,133,Dinar,207580,Fatih
Afyonkarahisar,133,Dinar,205708,Gazi Mehmet Çavuş
Afyonkarahisar,133,Dinar,146158,Gençali Köyü
Afyonkarahisar,133,Dinar,145518,Göçerli Köyü
Afyonkarahisar,133,Dinar,146501,Gökçeli Köyü
Afyonkarahisar,133,Dinar,145970,Haydarli
Afyonkarahisar,133,Dinar,203214,Haydarli/B-Kütüğü
Afyonkarahisar,133,Dinar,146268,Haydarli/Yenimahalle
Afyonkarahisar,133,Dinar,207581,Hürriyet
Afyonkarahisar,133,Dinar,207582,Ilica
Afyonkarahisar,133,Dinar,143872,Incirli
Afyonkarahisar,133,Dinar,147053,Istasyon
Afyonkarahisar,133,Dinar,207583,Itfaiye
Afyonkarahisar,133,Dinar,147147,Kabakli Köyü
Afyonkarahisar,133,Dinar,144090,Kadilar Köyü
Afyonkarahisar,133,Dinar,146676,Karabedir Köyü
Afyonkarahisar,133,Dinar,148481,Karahacili Köyü
Afyonkarahisar,133,Dinar,148317,Karakuyu Köyü
Afyonkarahisar,133,Dinar,143209,Karataş Köyü
Afyonkarahisar,133,Dinar,146796,Kazanpinar Köyü
Afyonkarahisar,133,Dinar,145196,Keklicek Köyü
Afyonkarahisar,133,Dinar,144238,Keklicek-1 Köyü
Afyonkarahisar,133,Dinar,147146,Kinik Köyü
Afyonkarahisar,133,Dinar,142965,Kizilli Köyü
Afyonkarahisar,133,Dinar,144542,Konak
Afyonkarahisar,133,Dinar,141757,Körpeli Köyü
Afyonkarahisar,133,Dinar,207584,Korubaşi
Afyonkarahisar,133,Dinar,145032,Ocakli
Afyonkarahisar,133,Dinar,143691,Oğullar Köyü
Afyonkarahisar,133,Dinar,146132,Okçular Köyü
Afyonkarahisar,133,Dinar,207585,Otogar
Afyonkarahisar,133,Dinar,146964,Palaz Köyü
Afyonkarahisar,133,Dinar,207586,Pancar
Afyonkarahisar,133,Dinar,207587,Pazar
Afyonkarahisar,133,Dinar,143871,Pinarbaşi
Afyonkarahisar,133,Dinar,142952,Pinarli Köyü
Afyonkarahisar,133,Dinar,207588,Sanayi
Afyonkarahisar,133,Dinar,207589,Santral
Afyonkarahisar,133,Dinar,207590,Stadyum
Afyonkarahisar,133,Dinar,207591,Suçikan
Afyonkarahisar,133,Dinar,146328,Sütlaç Köyü
Afyonkarahisar,133,Dinar,146825,Tatarli
Afyonkarahisar,133,Dinar,144590,Tekin Köyü
Afyonkarahisar,133,Dinar,147025,Tekke
Afyonkarahisar,133,Dinar,207592,Toptepe
Afyonkarahisar,133,Dinar,144862,Tugayli Köyü
Afyonkarahisar,133,Dinar,145591,Türkmen Köyü
Afyonkarahisar,133,Dinar,144264,Üçlerce
Afyonkarahisar,133,Dinar,147039,Uluköy Köyü
Afyonkarahisar,133,Dinar,143188,Yaka Köyü
Afyonkarahisar,133,Dinar,144591,Yapağli Köyü
Afyonkarahisar,133,Dinar,145004,Yelalan Köyü
Afyonkarahisar,133,Dinar,207593,Yeni
Afyonkarahisar,133,Dinar,145699,Yeşilçat Köyü
Afyonkarahisar,133,Dinar,145082,Yeşilhüyük Köyü
Afyonkarahisar,133,Dinar,144930,Yeşilyurt Köyü
Afyonkarahisar,133,Dinar,144879,Yiprak/Bahçelievler Köyü
Afyonkarahisar,133,Dinar,147211,Yiprak/Esentepe Köyü
Afyonkarahisar,133,Dinar,148316,Yiprak/Hisar Köyü
Afyonkarahisar,133,Dinar,146464,Yüksel Köyü
Afyonkarahisar,134,Emirdağ,146826,Ablak Köyü
Afyonkarahisar,134,Emirdağ,207693,Adaçal
Afyonkarahisar,134,Emirdağ,144739,Adayazı Köyü
Afyonkarahisar,134,Emirdağ,146803,Ağılcık Köyü
Afyonkarahisar,134,Emirdağ,144313,Alibeyce Köyü
Afyonkarahisar,134,Emirdağ,143901,Aşağı Kurudere Köyü
Afyonkarahisar,134,Emirdağ,143018,Aşağı Piribeyli/Karşıyaka Köyü
Afyonkarahisar,134,Emirdağ,148449,Aşağı Piribeyli/Yeni Köyü
Afyonkarahisar,134,Emirdağ,144525,Aşağıaliçomak Köyü
Afyonkarahisar,134,Emirdağ,146867,Aşağıpiribeyli/Cumhuriyet Köyü
Afyonkarahisar,134,Emirdağ,144239,Avdan Köyü
Afyonkarahisar,134,Emirdağ,146614,Aydınyaka Köyü
Afyonkarahisar,134,Emirdağ,207694,Aziziye
Afyonkarahisar,134,Emirdağ,143890,Bademli/Adalet Köyü
Afyonkarahisar,134,Emirdağ,145052,Bademli/Yıldız Köyü
Afyonkarahisar,134,Emirdağ,147026,Bademli/Zafer Köyü
Afyonkarahisar,134,Emirdağ,144730,Bağlıca Köyü
Afyonkarahisar,134,Emirdağ,144119,Balcam Köyü
Afyonkarahisar,134,Emirdağ,148303,Başkonak Köyü
Afyonkarahisar,134,Emirdağ,145275,Beyköy Köyü
Afyonkarahisar,134,Emirdağ,141416,Beyören Köyü
Afyonkarahisar,134,Emirdağ,146811,Burunarkaç Köyü
Afyonkarahisar,134,Emirdağ,141429,Büyüktuğluk Köyü
Afyonkarahisar,134,Emirdağ,144050,Camili Köyü
Afyonkarahisar,134,Emirdağ,144266,Cumhuriyet
Afyonkarahisar,134,Emirdağ,146827,Çatallı Köyü
Afyonkarahisar,134,Emirdağ,143715,Çaykışla Köyü
Afyonkarahisar,134,Emirdağ,143914,Çiftlik Köyü
Afyonkarahisar,134,Emirdağ,145492,Çilli
Afyonkarahisar,134,Emirdağ,144916,Dağılgan Köyü
Afyonkarahisar,134,Emirdağ,144314,Dağınık Köyü
Afyonkarahisar,134,Emirdağ,144880,Davulga/Alasakallı
Afyonkarahisar,134,Emirdağ,144834,Davulga/Domurlu
Afyonkarahisar,134,Emirdağ,148483,Davulga/Hisar
Afyonkarahisar,134,Emirdağ,148458,Davulga/İncik
Afyonkarahisar,134,Emirdağ,144740,Davulga/Karakuyu
Afyonkarahisar,134,Emirdağ,147174,Davulga/Sofulu
Afyonkarahisar,134,Emirdağ,147221,Daydalı Köyü
Afyonkarahisar,134,Emirdağ,147163,Demircili Köyü
Afyonkarahisar,134,Emirdağ,144077,Dereköy Köyü
Afyonkarahisar,134,Emirdağ,141632,Ekizce Köyü
Afyonkarahisar,134,Emirdağ,143125,Elhan Köyü
Afyonkarahisar,134,Emirdağ,207695,Emirbaba
Afyonkarahisar,134,Emirdağ,141586,Emirin Köyü
Afyonkarahisar,134,Emirdağ,148288,Eskiakören Köyü
Afyonkarahisar,134,Emirdağ,146987,Eskikacerli
Afyonkarahisar,134,Emirdağ,143189,Eşrefli Köyü
Afyonkarahisar,134,Emirdağ,145276,Gedikevi Köyü
Afyonkarahisar,134,Emirdağ,143374,Gelincik Köyü
Afyonkarahisar,134,Emirdağ,148450,Gökçeyaka Köyü
Afyonkarahisar,134,Emirdağ,141950,Gömü
Afyonkarahisar,134,Emirdağ,143900,Gözeli Köyü
Afyonkarahisar,134,Emirdağ,145751,Güneyköy Köyü
Afyonkarahisar,134,Emirdağ,144563,Güneysaray Köyü
Afyonkarahisar,134,Emirdağ,143019,Güveçci Köyü
Afyonkarahisar,134,Emirdağ,145107,Hamzahacılı Köyü
Afyonkarahisar,134,Emirdağ,145430,Hürriyet
Afyonkarahisar,134,Emirdağ,144508,İncili
Afyonkarahisar,134,Emirdağ,146313,İnkilap
Afyonkarahisar,134,Emirdağ,145201,Karaağaç Köyü
Afyonkarahisar,134,Emirdağ,145224,Karacalar Köyü
Afyonkarahisar,134,Emirdağ,145373,Karayatak Köyü
Afyonkarahisar,134,Emirdağ,207696,Karşıyaka
Afyonkarahisar,134,Emirdağ,143932,Kılıçlı Kavlaklı Köyü
Afyonkarahisar,134,Emirdağ,142146,Kılınçlar Köyü
Afyonkarahisar,134,Emirdağ,146146,Kırkpınar Köyü
Afyonkarahisar,134,Emirdağ,145577,Kuruca Köyü
Afyonkarahisar,134,Emirdağ,145125,Leylekli Köyü
Afyonkarahisar,134,Emirdağ,207697,Menderes
Afyonkarahisar,134,Emirdağ,143728,Örenköy Köyü
Afyonkarahisar,134,Emirdağ,147012,Özkan Köyü
Afyonkarahisar,134,Emirdağ,148482,Salihler Köyü
Afyonkarahisar,134,Emirdağ,145360,Sığracık Köyü
Afyonkarahisar,134,Emirdağ,145383,Soğukkuyu Köyü
Afyonkarahisar,134,Emirdağ,145051,Suvermez Köyü
Afyonkarahisar,134,Emirdağ,146613,Tabaklar Köyü
Afyonkarahisar,134,Emirdağ,146502,Tepeköy Köyü
Afyonkarahisar,134,Emirdağ,145442,Tez Köyü
Afyonkarahisar,134,Emirdağ,148297,Toklucak Köyü
Afyonkarahisar,134,Emirdağ,144118,Topdere Köyü
Afyonkarahisar,134,Emirdağ,144574,Türkmen Köyü
Afyonkarahisar,134,Emirdağ,141597,Türkmenakören Köyü
Afyonkarahisar,134,Emirdağ,143388,Umraniye Köyü
Afyonkarahisar,134,Emirdağ,147125,Veysel Köyü
Afyonkarahisar,134,Emirdağ,146631,Yarıkkaya Köyü
Afyonkarahisar,134,Emirdağ,143879,Yarımca Köyü
Afyonkarahisar,134,Emirdağ,144850,Yavuz Köyü
Afyonkarahisar,134,Emirdağ,145519,Yeni
Afyonkarahisar,134,Emirdağ,145249,Yenidoğan
Afyonkarahisar,134,Emirdağ,148287,Yenikacerli
Afyonkarahisar,134,Emirdağ,145675,Yenikapı Köyü
Afyonkarahisar,134,Emirdağ,145971,Yeniköy Köyü
Afyonkarahisar,134,Emirdağ,146269,Yukarı Kurudere Köyü
Afyonkarahisar,134,Emirdağ,146999,Yusufağa Köyü
Afyonkarahisar,134,Emirdağ,145287,Yüreğil Köyü
Afyonkarahisar,135,Evciler,48519,Akyarma Köyü
Afyonkarahisar,135,Evciler,48824,Barakli Köyü
Afyonkarahisar,135,Evciler,47005,Bostanci Köyü
Afyonkarahisar,135,Evciler,207155,Camikebir
Afyonkarahisar,135,Evciler,48860,Evciler Köyü
Afyonkarahisar,135,Evciler,207156,Fatih
Afyonkarahisar,135,Evciler,48418,Gökçek Köyü
Afyonkarahisar,135,Evciler,207157,Kayalik
Afyonkarahisar,135,Evciler,48514,Körkuyu Köyü
Afyonkarahisar,135,Evciler,48855,Madenler Köyü
Afyonkarahisar,135,Evciler,207158,Mehmet Akif
Afyonkarahisar,135,Evciler,207159,Yavuz Selim
Afyonkarahisar,135,Evciler,143729,Yorgalar (Altinova) Köyü
Afyonkarahisar,135,Evciler,207160,Yunus Emre
Afyonkarahisar,136,Hocalar,46325,Akçadere Köyü
Afyonkarahisar,136,Hocalar,48782,Avgancik Köyü
Afyonkarahisar,136,Hocalar,146122,Çalca Köyü
Afyonkarahisar,136,Hocalar,46825,Çepni Köyü
Afyonkarahisar,136,Hocalar,46940,Davulga Köyü
Afyonkarahisar,136,Hocalar,46826,Devlethan Köyü
Afyonkarahisar,136,Hocalar,46593,Güre Köyü
Afyonkarahisar,136,Hocalar,145277,Hocalar/Hürriyet
Afyonkarahisar,136,Hocalar,143546,Hocalar/Merkez
Afyonkarahisar,136,Hocalar,145752,Hocalar/Şafak
Afyonkarahisar,136,Hocalar,144516,Hocalar/Yeni
Afyonkarahisar,136,Hocalar,48895,Ihsaniye Köyü
Afyonkarahisar,136,Hocalar,46306,Kocagöl Köyü
Afyonkarahisar,136,Hocalar,144488,Kozluca Köyü
Afyonkarahisar,136,Hocalar,48551,Örencik Köyü
Afyonkarahisar,136,Hocalar,48830,Örtülü Köyü
Afyonkarahisar,136,Hocalar,48522,Uluköy Köyü
Afyonkarahisar,136,Hocalar,48762,Yağci Köyü
Afyonkarahisar,136,Hocalar,144489,Yeşilhisar/Cumhuriyet
Afyonkarahisar,136,Hocalar,141407,Yeşilhisar/Fatih
Afyonkarahisar,136,Hocalar,143902,Yeşilhisar/Hisar
Afyonkarahisar,136,Hocalar,145402,Yeşilhisar/Yeni
Afyonkarahisar,137,Ihsaniye,46960,Ablak Köyü
Afyonkarahisar,137,Ihsaniye,46702,Akören
Afyonkarahisar,137,Ihsaniye,46718,Aşağitandir Köyü
Afyonkarahisar,137,Ihsaniye,148304,Ayazini/Cumhuriyet Köyü
Afyonkarahisar,137,Ihsaniye,143301,Ayazini/Fatih Köyü
Afyonkarahisar,137,Ihsaniye,48679,Basirlar Köyü
Afyonkarahisar,137,Ihsaniye,48680,Bayramaliler Köyü
Afyonkarahisar,137,Ihsaniye,46719,Beyköy Köyü
Afyonkarahisar,137,Ihsaniye,141758,Bozhüyük/Cumhuriyet Köyü
Afyonkarahisar,137,Ihsaniye,147126,Bozhüyük/Şehitler Köyü
Afyonkarahisar,137,Ihsaniye,141598,Bozhüyük/Y.Emre Köyü
Afyonkarahisar,137,Ihsaniye,46304,Cumali Köyü
Afyonkarahisar,137,Ihsaniye,46622,Cumhuriyet
Afyonkarahisar,137,Ihsaniye,46131,Demirli Köyü
Afyonkarahisar,137,Ihsaniye,46743,Döğer
Afyonkarahisar,137,Ihsaniye,46952,Eskieymir Köyü
Afyonkarahisar,137,Ihsaniye,145466,Eynihankuzviran Köyü
Afyonkarahisar,137,Ihsaniye,46895,Gazligöl
Afyonkarahisar,137,Ihsaniye,143350,Gazligöl/Belce
Afyonkarahisar,137,Ihsaniye,46852,Hacibeyli Köyü
Afyonkarahisar,137,Ihsaniye,207192,Hürriyet
Afyonkarahisar,137,Ihsaniye,46694,Iğdemir Köyü
Afyonkarahisar,137,Ihsaniye,46729,Kadimürsel Köyü
Afyonkarahisar,137,Ihsaniye,46896,Karacaahmet Köyü
Afyonkarahisar,137,Ihsaniye,148485,Kayihan/Cumhuriyet
